,DEVICE_ID,OS,DEVICE,DEVICE_SCORE
2000387,4359dab07cf85a10,Android,motorola one hyper,3
2000388,b3a146e18b03385a,Android,FIG-LX3,2
2000389,f2a1adf82890e670,Android,SM-G9600,3
2000390,0e0e48648bd0e7de,Android,MAR-LX3A,2
2000391,220C47BD-F878-482E-BAC6-30E9424C582D,iOS,iPhone 8,5
2000392,1D5F35B4-A61D-472C-830C-92F746ADA9A9,iOS,"iPhone11,6",5
2000393,1c93a060e26411b0,Android,X52X,2
2000394,bb3830f08f36adb7,Android,SM-N9600,5
2000395,d80827271b7891b0,Android,DUB-LX3,2
2000396,949fc35b533cd60b,Android,Moto G (4),2
2000397,c12e5f855fadf4c3,Android,SM-A320Y,3
2000398,5d0f32ed3dda825f,Android,moto g(6) play,1
2000399,1f1c1df712e06187,Android,LG-X165g,1
2000400,8f629b4f64728a6a,Android,MI 9,4
2000401,1f5cfb26e4e69586,Android,Redmi Note 8,2
2000402,6B94487F-E594-4EBA-91DE-70D102C275A2,iOS,"iPhone11,6",5
2000403,8e22bc7e67d40c0f,Android,SM-G530H,1
2000404,0D1C8ADD-6332-4BB9-A5C9-D07B52BF860A,iOS,"iPhone12,1",5
2000405,48480EB3-99ED-410F-BE40-08B295A9D684,iOS,iPhone X,5
2000406,d93b66678620bf42,Android,SM-G570M,1
2000407,9EB48181-FF99-46EB-9D84-99508258E542,iOS,iPhone 8 Plus,5
2000408,667bb57d19c18184,Android,moto g(6) play,1
2000409,F0FC19E7-E803-4955-90A8-903232E43896,iOS,"iPhone11,6",5
2000410,943240ab18a37bc1,Android,SM-G988B,-1
2000411,7993dc6e0b5e2f39,Android,M4 SS4453-R,1
2000412,5e1bce3b8e58b573,Android,moto x4,2
2000413,594e0b6a4eee032b,Android,SM-G610M,1
2000414,8BE25F00-822D-419F-91FB-4C27706A0290,iOS,"iPhone11,8",5
2000415,68468E46-DF12-466D-ACE2-F36B7C9549A5,iOS,iPhone 6s,4
2000416,AA1E5B6F-8959-40E5-9A82-7AE025BA2204,iOS,iPhone 6s,4
2000417,71875EAA-CC75-4EAE-A6CF-FF3FB4756074,iOS,"iPhone11,6",5
2000418,ba1da03772ded442,Android,SM-N770F,4
2000419,4166d7ea1bd9c38f,Android,E5606,1
2000420,8BACE44E-52FB-48C3-B8FA-7D1F4425701C,iOS,"iPhone12,5",5
2000421,986ca475a0c092b2,Android,PAR-LX9,4
2000422,ea70e1496199339c,Android,moto g(6) plus,1
2000423,0aedf4f69f7edfcd,Android,SNE-LX3,3
2000424,d23266260ef7e9fb,Android,MAR-LX3A,2
2000425,D8C6CFF7-2D96-4EA6-8F0D-23E8C98A4B64,iOS,iPhone 7 Plus,4
2000426,553429db6526cda0,Android,G3313,1
2000427,D2082CE2-9E83-480F-B2F0-6149998B824F,iOS,"iPhone12,1",5
2000428,aab9f7526aca8fab,Android,SM-J710MN,2
2000429,5d24cf39a1859629,Android,XT1635-02,2
2000430,01DAFDF3-360C-4285-8427-ADF6CEEC8056,iOS,iPhone 8 Plus,5
2000431,4A318657-E264-4CEB-A505-78F4CF12A42C,iOS,iPhone 8 Plus,5
2000432,df0bb2ad7fe99caa,Android,SM-A520F,3
2000433,adea368422836c7d,Android,LG-X230,1
2000434,81333553209737fd,Android,SM-A505G,2
2000435,87581FC1-50B2-4248-A434-F637D7DD2311,iOS,iPhone 8 Plus,5
2000436,A5E74EC6-3E58-482B-8405-A0FB17338008,iOS,iPod Touch 6,1
2000437,beb199e574ea287c,Android,moto g(7) plus,1
2000438,BC8420C0-12F5-48BD-A31C-0C8C55B989DA,iOS,iPhone 6,3
2000439,cf1a5204781856f5,Android,moto g(7) power,2
2000440,3e9fcd441e3691a9,Android,G3223,3
2000441,820D7711-9BE9-472C-99C2-7B29F7378FF7,iOS,iPhone 6s,4
2000442,FD003020-1910-496F-A671-A39A66692AFD,iOS,iPhone 6 Plus,3
2000443,edc91b96f5f597e3,Android,SM-G532M,1
2000444,4FC757AE-7428-4ED5-8F3C-A8ABE0B10DC0,iOS,iPhone X,5
2000445,1696216D-6031-4D75-85EC-A87C309857E1,iOS,iPhone 6,3
2000446,02DE8C22-35A5-4E6C-A0E6-8D517A4DAD75,iOS,iPhone X,5
2000447,2B594375-AA77-499A-A902-EBFA3A1E691E,iOS,iPhone X,5
2000448,9e4dc0bdccd8d350,Android,ALP-L09,4
2000449,5B27334C-90D2-4BD6-975D-4800FAB2B6D5,iOS,iPhone 7,4
2000450,75cd191c9d0dee87,Android,SM-G975F,4
2000451,88B5C2C2-C366-43B7-B8D9-B37834713BF8,iOS,"iPad7,5",2
2000452,1a92d24228bf43a0,Android,PAR-LX9,4
2000453,e95237dfd71030af,Android,LG-M400,1
2000454,7C5482ED-F6FB-4395-AEEB-77E573C728D0,iOS,iPhone 8,5
2000455,b19ba366c9f9695c,Android,YAL-L21,4
2000456,3c866a99f7584802,Android,SM-N9600,5
2000457,dffc9671c2ee01d6,Android,BAC-L03,3
2000458,A1742B2C-7F01-4A80-AAEE-3868A0FB219C,iOS,iPhone 7 Plus,4
2000459,640b8d883296e845,Android,SM-A520F,3
2000460,f45f4477a8b7b3e6,Android,DUB-LX3,2
2000461,6918C70E-E3B4-498C-8C38-963DF6843BC5,iOS,iPhone SE,4
2000462,9fb9f68a3a0a9d40,Android,STK-LX3,2
2000463,439fbe980aba34e7,Android,FIG-LX3,2
2000464,B5229AF0-3EAC-4AC3-8069-42E8E3353A11,iOS,iPhone X,5
2000465,10c2cd36ef817741,Android,DUB-LX3,2
2000466,A7C6D554-26D6-48C4-890C-9E98FE5C6B1C,iOS,iPhone 8,5
2000467,978FDF73-0C21-459E-8AAB-0C50E07FD635,iOS,iPhone 6 Plus,3
2000468,4a9c6398276c7bd0,Android,SM-G950F,2
2000469,4b7dc4a0fba57b77,Android,SM-N950U1,3
2000470,64883E6B-7357-4935-B0F6-2E08AD785410,iOS,iPhone X,5
2000471,0C1AE252-B9A7-4836-9BBB-79B7DFCB7AEB,iOS,"iPhone11,8",5
2000472,e8b7d57329204cfc,Android,YAL-L21,4
2000473,A727C66B-D050-4B0C-BC95-C1B8B93FFA77,iOS,iPhone 8,5
2000474,231a13403c61d46e,Android,STK-LX3,2
2000475,01BEFFB1-D933-40BC-ACFC-0E10E3D29DC5,iOS,"iPhone12,5",5
2000476,f98b687ed15d8ee2,Android,moto g(8) plus,3
2000477,55EA4471-0428-499C-86E3-319F03280468,iOS,iPhone X,5
2000478,210e81f6116b6c46,Android,SM-G9650,4
2000479,0438828ebe033cc9,Android,PAR-LX9,4
2000480,2ba8f9fa0fd010d0,Android,Ilium L920,1
2000481,F451E24E-DF35-4D50-A90D-F87D18A37CEC,iOS,iPhone 8 Plus,5
2000482,DA66B61D-A502-4628-A701-BD304312FB8B,iOS,iPhone 8 Plus,5
2000483,86994a10be312d1f,Android,SM-G935T,3
2000484,5cfcab563e59b131,Android,SM-G900M,2
2000485,896C9872-DD38-42AC-8115-0854807D6410,iOS,iPhone 6,3
2000486,C2EA6303-CC1E-4CEA-BA2B-D7AF630D993A,iOS,"iPhone11,2",5
2000487,9AFD908E-47B4-42AE-B718-31CFBA37A9B9,iOS,iPhone 8 Plus,5
2000488,f82b78ebc808e178,Android,BLADE V9,2
2000489,BA0437E2-25FF-42F3-A3D2-730871E385D0,iOS,iPhone 6s,4
2000490,6DEA639E-CDEF-421D-B865-B91A4254E9E8,iOS,iPhone 8,5
2000491,0b6bbe17a3df08e6,Android,ANE-LX3,3
2000492,adfb9a9588fda327,Android,SM-G532M,1
2000493,7F8B9F61-E9BB-402C-A35D-8D0FDEFCF7DD,iOS,iPhone 8 Plus,5
2000494,706b074473f5a367,Android,Redmi Note 8 Pro,-1
2000495,eb4fd99d57757ecd,Android,SM-G610M,1
2000496,50662853edfda896,Android,MAR-LX3A,2
2000497,ECB71072-2461-4876-B48D-1B9637C35835,iOS,iPhone 7,4
2000498,0d2502daacfd9b7d,Android,FLA-LX3,3
2000499,2E85BE64-8102-48A8-BC43-7B7BA0AA73FC,iOS,iPhone 8 Plus,5
2000500,04aba5e780f1bf7a,Android,SM-N9600,5
2000501,8726cf12ba01c4db,Android,SM-G935T,3
2000502,896AB12A-BFCF-4263-B20D-5C9EFC85C29F,iOS,iPhone 6s,4
2000503,87ce664b531bde40,Android,Nokia 3.1,1
2000504,4876b860b01e9f52,Android,LG-H840,3
2000505,cca57e21a8a206af,Android,SM-G920I,1
2000506,5f77fdf9d4930a35,Android,SM-A920F,4
2000507,ca867ceb4368b403,Android,PAR-LX9,4
2000508,c537a09ca2aab2b2,Android,Hisense Infinity H11,3
2000509,9dd4253b2777d7ed,Android,SM-N975F,5
2000510,13ce42e553b04717,Android,SM-G975F,4
2000511,021c6539c054df1e,Android,Lenovo K33b36,2
2000512,ec43ce04dc3efad3,Android,SM-A920F,4
2000513,6D991A93-69D2-447A-99C8-0BB99A3C3E21,iOS,iPhone 7,4
2000514,C47D4BD0-D79D-49C1-BDB3-0A1CE89DE534,iOS,"iPhone11,8",5
2000515,AE99E70A-E637-405D-820A-18D089610A52,iOS,"iPad7,5",2
2000516,60d1f83ff3d3e2a7,Android,ELE-L04,4
2000517,9EE0073E-4D46-4205-8858-B9719D4EEEE9,iOS,iPhone 7,4
2000518,9ED76421-5B95-4F15-80A0-16E93D58660C,iOS,iPhone 7,4
2000519,114655f7c86517f9,Android,SM-G965U1,4
2000520,f81421662be70201,Android,SM-A515F,2
2000521,961508A7-F6DA-4BCB-A864-244E8F93D934,iOS,iPhone 7,4
2000522,782DB350-5F3C-4271-891D-5857E2EF98FA,iOS,"iPhone11,6",5
2000523,9CA14184-9F88-4D67-9172-09EDDE1F3F00,iOS,"iPhone11,2",5
2000524,c65bddd4b107a038,Android,SM-G9600,3
2000525,F8D99170-FF5D-4F4A-87CB-E4481AC6F71F,iOS,iPhone 6s,4
2000526,a88c2a304a38590f,Android,MAR-LX3A,2
2000527,82278950543aef16,Android,SM-A750G,3
2000528,86254c2c3e951926,Android,SM-A605GN,3
2000529,EBD85523-D658-405E-8B81-2E515AED6CF9,iOS,iPhone X,5
2000530,be78ad93fc13edae,Android,Moto E (4),1
2000531,68de8d20b941115c,Android,VOG-L04,4
2000532,74159BA9-B602-46D3-B4E0-0F45D71FBDE1,iOS,"iPhone11,2",5
2000533,1168E98E-2308-4D84-A5A0-9D6D0158E8FC,iOS,iPhone 6,3
2000534,517bd7b20953fc90,Android,STK-LX3,2
2000535,b62005509c1def8a,Android,moto g(6) play,1
2000536,F34127B4-5921-41AC-8259-ECDA0F21ABAD,iOS,"iPhone12,5",5
2000537,e2516cbff2f9be7c,Android,JKM-LX3,2
2000538,20802dc38f252bba,Android,ANE-LX3,3
2000539,C904525A-1A03-4551-9FA3-AD8855FA321B,iOS,iPhone 7,4
2000540,1244a7a7b5d203a3,Android,moto g(6) plus,1
2000541,4D6751E1-F3C7-4CC3-9FE3-029F3BC1D7C6,iOS,iPhone 8 Plus,5
2000542,c948e6a48aa2ca6c,Android,SNE-LX3,3
2000543,19E13E19-BAE0-47CB-A54A-412361E71EE2,iOS,iPhone 7,4
2000544,3BAC98CF-43D1-4912-B8CC-996102B331F7,iOS,iPhone SE,4
2000545,11c5c60a0a2b5ef3,Android,FOG,-1
2000546,b2d779f30ee2083c,Android,SM-G9600,3
2000547,73386D0D-4F7A-46DE-9334-375E87F47191,iOS,iPhone X,5
2000548,058ED077-7EE5-4A06-B9C4-42522837A0C4,iOS,iPhone 6s,4
2000549,c53a12067c3f124b,Android,LM-X210,1
2000550,2595c3b486efb6dd,Android,G3223,3
2000551,DC09E31F-AD1D-4401-9FEB-913B62DC7D64,iOS,"iPhone11,6",5
2000552,80965f25a7bab454,Android,Moto G Play,1
2000553,ca94a29f8ec4665a,Android,SM-G9600,3
2000554,8FAF11AE-76A8-4A99-B098-9A29CC26EB03,iOS,iPhone 6,3
2000555,FC90A03A-C9AD-4A01-A7FD-CE6EC85B6092,iOS,iPhone 7,4
2000556,0cf90d5ce5e3df81,Android,ONEPLUS A6000,1
2000557,c133d181f55b151a,Android,SNE-LX3,3
2000558,24315d0d6a21cd86,Android,EVA-L09,3
2000559,0b1b349b3924e193,Android,SM-G955U,3
2000560,2C524AAC-C6B7-4FFA-B653-72BEF9E13062,iOS,iPhone 8,5
2000561,D5538270-4968-464B-A594-C49BDBB45D7F,iOS,iPhone 6,3
2000562,99300285-7B46-44C5-AF5A-5848464C6CCC,iOS,iPhone 8 Plus,5
2000563,8505a00181ad1a2f,Android,YAL-L21,4
2000564,9a27dfe5823a2253,Android,SM-G9600,3
2000565,879e3ea1849b1986,Android,Redmi Note 7,1
2000566,27852128e18fec5,Android,LG-H542,2
2000567,F82CD1A8-09B9-478C-8BEC-AF953341F86A,iOS,iPhone 6s,4
2000568,fe05f9ff6da10b53,Android,SM-N975F,5
2000569,4227BFE7-7FF5-4808-AA82-707DF35E9668,iOS,"iPhone12,1",5
2000570,4a736a2f1cdfa975,Android,SM-A505G,2
2000571,31f70135bd9aa165,Android,FIG-LX3,2
2000572,35B43D0E-DD00-4566-BD0A-F230DB604852,iOS,iPhone 7,4
2000573,23a296ab97e69cbe,Android,Redmi 6,-1
2000574,81f9838248fd59f7,Android,SM-G9600,3
2000575,2F5223AD-2A60-4B0E-B571-47CD75CE470A,iOS,iPhone 8,5
2000576,e908c93061c994af,Android,SM-A705MN,3
2000577,630F0148-1413-4525-93C3-6AC14A3C533B,iOS,iPhone 8,5
2000578,BC76CF25-7E08-436E-AD38-BD5B776709C0,iOS,iPhone 7 Plus,4
2000579,0bd83db65b32730c,Android,SM-A520F,3
2000580,BC335871-44E6-40F9-8E1B-20B568ABB7A3,iOS,"iPhone12,1",5
2000581,9AC518AF-F837-43E2-B45D-EB4AB9626814,iOS,iPhone 8 Plus,5
2000582,94db7cef1c6fdcdd,Android,ALP-L09,4
2000583,a292a1cec856b4b3,Android,SM-G973F,4
2000584,b7d512614bc74cfb,Android,SNE-LX3,3
2000585,c86e160df5a5ad7b,Android,SM-A515F,2
2000586,ACF015D2-C744-40D0-A716-BA16AFDDB4E6,iOS,iPhone 6s,4
2000587,bca731b6255b662e,Android,SM-G950U1,2
2000588,BB04C021-7ED3-4689-AB4E-AB4A4F7F7121,iOS,iPhone 8,5
2000589,A34975B0-B950-4F49-9BC6-F2E9284C78CE,iOS,"iPhone11,8",5
2000590,84EEF942-5A28-44A1-9782-9AFA6AE8897C,iOS,iPhone X,5
2000591,b56cb42e00302997,Android,SM-A305G,1
2000592,01002d327d60d93b,Android,moto g(6),2
2000593,D24B64AD-9FC1-4497-86DB-B1C274C9F0BA,iOS,iPhone 8 Plus,5
2000594,e7fc143472c0cd79,Android,SM-A505G,2
2000595,a0149a4f846a9df3,Android,SM-G955F,3
2000596,1AFD507E-6927-4E87-9AFF-0768BB83B766,iOS,iPhone 6,3
2000597,8DDD09CC-7F7D-497D-B07D-9AF56951B2BF,iOS,"iPhone11,6",5
2000598,E99BF5A3-AEBE-4D85-90BA-F06D45AFF5FB,iOS,iPhone 8,5
2000599,5fde55d8bfd93b63,Android,Lenovo A2016b30,1
2000600,F6655A40-AFB1-426B-813F-1A79E685F008,iOS,iPhone X,5
2000601,AC995B7B-5C3B-4342-B72F-44612E7A1EBB,iOS,iPhone 8 Plus,5
2000602,FBC796F5-7B5B-46CF-9C29-B9C378842443,iOS,iPhone 6,3
2000603,7C7D3730-3CBC-4258-B4C5-290E9A50A946,iOS,"iPhone11,8",5
2000604,7e5e867c66984a0,Android,SM-A710M,1
2000605,34b3701bc55c67b6,Android,SM-A720F,3
2000606,7e09d2ca63cc4cdb,Android,SM-G950F,2
2000607,C6051030-0DEF-4DB3-9CF4-C975AD070D40,iOS,"iPhone11,8",5
2000608,FFB90179-5E9E-4D42-B7AD-85C65BA968F5,iOS,iPhone 6s,4
2000609,5a0d6b22c4af93c0,Android,SM-A505G,2
2000610,FD284070-03F0-4E7A-9619-C2077FEC6EA9,iOS,iPhone 8 Plus,5
2000611,0EA70CA6-28E1-44F2-9F0B-043970F93584,iOS,"iPhone12,3",5
2000612,DDC26BD0-9E72-405C-875A-89A00B376220,iOS,iPhone 6s,4
2000613,4F361385-F6B5-48FD-BA02-E78BBD5BEB89,iOS,iPhone X,5
2000614,1E0AA24C-0920-4848-B8C3-65EA7A55795F,iOS,iPhone 6s,4
2000615,6b42a343197b3f7f,Android,Blade V6 Plus,1
2000616,FECCB990-5527-4251-9A51-9F31899BCD71,iOS,"iPhone12,1",5
2000617,967e2e53b4c797dd,Android,SM-G570M,1
2000618,B47E170D-3DF5-4ACC-8426-A33B0A2209DE,iOS,iPhone 7,4
2000619,34A950DD-847A-4683-9A45-3782E0216A39,iOS,iPhone 7,4
2000620,700B0159-5CF2-4A78-9E36-5F8E51029536,iOS,iPhone 6,3
2000621,d91a2967e2f19591,Android,JSN-L23,3
2000622,8ef3345c437b70aa,Android,SM-A705MN,3
2000623,61278ee6ce9ff0a2,Android,BBB100-1,3
2000624,2FDD1A82-FB2E-4CE1-A25C-C88D5CAA88DA,iOS,"iPhone12,3",5
2000625,DFBF0F39-B879-45D7-A936-704E94AE0FB6,iOS,iPhone X,5
2000626,551eda08e2c29fbb,Android,SM-N970F,4
2000627,cd753d1cf1ce0fa1,Android,SM-A505G,2
2000628,7035c68984adcf87,Android,SM-G975F,4
2000629,62731708-FE99-46F9-9BEA-C326D67575B4,iOS,iPhone 7 Plus,4
2000630,F80E00DA-8FE8-4E61-ADD5-7A34AB000012,iOS,"iPhone11,8",5
2000631,543fc02e221d399e,Android,Moto G (5),2
2000632,dc63a7725434040b,Android,moto g(6) plus,1
2000633,7c5200ea5179ea9,Android,SM-J700M,1
2000634,0e25a3bcb70afc0f,Android,POCOPHONE F1,-1
2000635,fc88409d540dc242,Android,SLA-L03,2
2000636,86e32c077ab11813,Android,SM-G935F,1
2000637,02F4C29A-DDBD-4AFB-9656-21DC0CD1B822,iOS,"iPhone12,1",5
2000638,a0e2f664ff292465,Android,ZTE Blade V10,2
2000639,e0fe3113d88441ab,Android,ANE-LX3,3
2000640,d512a4bc76f6722d,Android,SM-N960F,5
2000641,B47EDC02-F02F-4BD4-AA2D-57F1283656B2,iOS,iPhone 7 Plus,4
2000642,a3fcd878b40889a1,Android,moto g(7) power,2
2000643,8a69a7435848f182,Android,SM-G570M,1
2000644,4767aae47df015c4,Android,SM-G930F,1
2000645,51ccf99b76bd133e,Android,SM-A505G,2
2000646,222a1094856d074f,Android,Moto G (5) Plus,3
2000647,71638d8dcf6edb71,Android,PRA-LX3,2
2000648,39861b00ab4e369c,Android,SNE-LX3,3
2000649,69c11ca2a97145b0,Android,HTC 10,2
2000650,F0D84B18-2B65-4E2D-978D-B988CB018513,iOS,iPhone 7,4
2000651,B42F79BC-C1E4-44B6-8496-FABB5ACCAA08,iOS,"iPhone12,5",5
2000652,2cd67c3c470f3915,Android,SM-G9750,4
2000653,a44040df18bcacd6,Android,Redmi Note 5,1
2000654,baccea110c9bd177,Android,moto e(6) plus,1
2000655,c52e16959924a46e,Android,SM-G9650,4
2000656,D7734E15-6C14-49D2-ABA5-E55C5874291B,iOS,iPhone 7,4
2000657,DA1B3030-2172-4E96-9E6B-3CDCF859F31B,iOS,"iPhone11,8",5
2000658,7ae5d4e5522258e1,Android,SM-J700M,1
2000659,519e545d1d15ba26,Android,SM-A730F,3
2000660,E77FE88B-4ABF-402A-A8FD-153177EA6AC7,iOS,iPhone SE,4
2000661,f22c99e8b556242f,Android,Moto Z3 Play,3
2000662,be2e90510186b78c,Android,SM-J700M,1
2000663,4b9ed7aeda23c232,Android,SM-G610M,1
2000664,6E2C3227-9046-4895-91AF-103E7C327590,iOS,"iPhone11,8",5
2000665,3a3d4021803ff520,Android,LG-M700,1
2000666,E44F1199-D9C3-464C-8D19-B7FB536FB74C,iOS,iPhone 7,4
2000667,77F1F54F-8F9E-4225-9645-340D6F9218EE,iOS,iPhone 5s,2
2000668,b51172d5b8db6c0c,Android,LDN-LX3,2
2000669,BD35016C-9592-45B9-ACEB-FAB11A6A559B,iOS,iPhone X,5
2000670,7bb7bab271a5805f,Android,SM-G935F,1
2000671,223ffd550536f6a4,Android,Moto Z (2),2
2000672,6c0bbd4f0d71505,Android,G3313,1
2000673,BF98C560-4443-4720-9FAC-5291D7A4FDAA,iOS,iPhone X,5
2000674,fc5bc45af4c3706f,Android,SM-G973F,4
2000675,78439ddf137319ea,Android,Redmi Note 7,1
2000676,45C10E79-F342-4774-B8C4-5211F56649E5,iOS,iPhone 7 Plus,4
2000677,F1AEF406-F2C1-469E-9AEA-84E6B0164D78,iOS,iPhone X,5
2000678,36673DD8-B374-4965-BC13-9B901AA7B9BF,iOS,iPhone 8 Plus,5
2000679,8426d976e9c6e699,Android,SM-N9600,5
2000680,2603E60D-9215-440E-815C-36D04E5FCE58,iOS,iPhone 6s,4
2000681,4B340F7E-7AD1-45BB-84EA-65841ABED798,iOS,iPhone 6,3
2000682,19f3089d625a3abf,Android,M4 SS4458,1
2000683,3B319E26-64FD-4A5C-A727-242A3940BCDC,iOS,iPhone 6s Plus,4
2000684,2763E481-EA98-46EA-8326-82096C3B3267,iOS,iPhone 8 Plus,5
2000685,e93ccb73a67372f2,Android,Moto E (4) Plus,1
2000686,1E0A2949-D1A3-4E9C-A3B1-391098280BB4,iOS,iPhone 7 Plus,4
2000687,542dbccee5ae5019,Android,SM-J600G,2
2000688,C3D3D358-64CF-48F0-A9F0-9624778849A9,iOS,"iPhone11,8",5
2000689,24027c4ddffa55b5,Android,SM-G9600,3
2000690,ec371ec4ba13b989,Android,H3321,2
2000691,fb40d9bb546c7d34,Android,SM-J400M,2
2000692,483CCBB2-A750-431F-851E-88D2CC0B178E,iOS,iPhone 7,4
2000693,1e2e2118c890beae,Android,SM-G900M,2
2000694,11FA2239-A481-4A7E-9DBE-B847E1467E1A,iOS,iPhone 7 Plus,4
2000695,A691128F-4E28-4C4D-A978-71B4BE9E77D5,iOS,iPhone 5s,2
2000696,82583a3900492cff,Android,DRA-LX3,1
2000697,78e5715b59dc00e2,Android,SM-N975F,5
2000698,D819805A-34B7-4476-80B8-CC9AD8D1AE15,iOS,"iPhone11,8",5
2000699,b56eb05dd26f47dc,Android,moto g(6) plus,1
2000700,c88c3d5e10e03963,Android,SM-A505G,2
2000701,464c2ab0c7fd90cb,Android,POT-LX3,3
2000702,A44E3332-F44F-4F9A-A295-625B5E2C60F0,iOS,iPhone 8 Plus,5
2000703,be63fd5904428101,Android,6039A,2
2000704,5538905A-12F7-453C-A98C-9B53C9602198,iOS,iPhone 7 Plus,4
2000705,E686B925-83BA-49E9-BF32-4B538DCA1A61,iOS,iPhone 6,3
2000706,B762D985-D45C-48BD-95B3-6C4B58672604,iOS,iPhone 8,5
2000707,BCF4A625-10AE-45D7-B451-64690F55800C,iOS,iPhone 8,5
2000708,AA5C1AFA-0985-479C-9312-C380FF5D560D,iOS,"iPhone12,1",5
2000709,cac143466dde9068,Android,5012G,1
2000710,EBB0D2D7-4E82-45CB-977B-1521AD123FB9,iOS,iPhone 8 Plus,5
2000711,D912E24F-3761-41D0-AA24-35D04990535D,iOS,iPhone 8 Plus,5
2000712,4a5be5835097ce58,Android,SM-A505G,2
2000713,fb1923154c6aeda8,Android,SM-A105M,1
2000714,4F0B8747-82B4-4BA7-B159-00ABED9A376A,iOS,iPhone 7,4
2000715,103c0901da302ec7,Android,SM-G950F,2
2000716,568fcb84c702b55b,Android,DRA-LX3,1
2000717,2DF30A41-3CEA-46AD-ABEB-C01C27C3D10C,iOS,iPhone 6s,4
2000718,6f5fdebf62c91003,Android,DUB-LX3,2
2000719,b4127f589a4029b1,Android,Moto C,1
2000720,1a27ff90c1d64ed9,Android,SM-G9600,3
2000721,7961DAF8-B2EA-419C-BCF4-027EA611EDC3,iOS,"iPhone12,1",5
2000722,58123de90b4fe52c,Android,G3223,3
2000723,6AAE7ECE-1A2E-4CDC-AEDC-ABA9E88CB96F,iOS,iPhone 7,4
2000724,4A5270E1-E00E-4CE4-B5E6-74D4070F3F20,iOS,iPad 5,5
2000725,2b54c98185ec8dda,Android,SM-A515F,2
2000726,D897D74F-EA3D-4121-A378-AB0F7CBF3D18,iOS,iPhone 5s,2
2000727,D3328E37-C581-4E12-A769-C97ADDFC00FE,iOS,"iPhone12,1",5
2000728,2CBC71EF-EB34-4BEE-9DBD-9ADEF214AA6A,iOS,iPhone 8 Plus,5
2000729,e036b272378079e9,Android,SM-J320M,1
2000730,9E9E5782-B9D2-40C9-BD9E-C7F201CE5463,iOS,"iPhone11,2",5
2000731,ef85b06cf80a5878,Android,SM-N960U1,5
2000732,3D6DBA9F-E754-4475-9F43-C90A37C94597,iOS,"iPhone11,8",5
2000733,eab6f8503a8b8965,Android,MAR-LX3A,2
2000734,d166cea149861918,Android,SM-A920F,4
2000735,9a53d0567befd34f,Android,SM-G9650,4
2000736,b5101b28d05743bc,Android,VOG-L04,4
2000737,8c6b6027f972e605,Android,moto e5 play,1
2000738,639ab3836275e962,Android,JKM-LX3,2
2000739,119EAF7B-C989-4602-A1D1-159A3A8445EC,iOS,iPhone X,5
2000740,6d5f5de5ce17f390,Android,BLADE A602,1
2000741,c26ad9c9f774e93c,Android,G3313,1
2000742,bfc54575e924fbd0,Android,moto e5 play,1
2000743,bb5f93f67d0351e4,Android,SM-G973F,4
2000744,07FE2995-4481-43C4-A978-FC42A7C7CA73,iOS,iPhone 7,4
2000745,0ad63610fe0e2d35,Android,SM-G9600,3
2000746,c7e412587aa78d98,Android,Moto G (5) Plus,3
2000747,c2318de2926e5868,Android,Moto E (4),1
2000748,a145475b16114630,Android,5026A,1
2000749,a6b56f35ccea3441,Android,ANE-LX3,3
2000750,8e88cb5f077bec0c,Android,SM-A515F,2
2000751,88A5220C-785F-40F0-89D0-3A9B32FA1B00,iOS,iPhone 8 Plus,5
2000752,7c6e478970a26de3,Android,SM-J415G,2
2000753,3e335750b055a521,Android,STK-LX3,2
2000754,372065235acab63d,Android,moto g(6) play,1
2000755,631997F4-3E4E-4D1A-9E4D-1FC3EDC95647,iOS,iPhone X,5
2000756,dc454a7d3852918c,Android,moto g(8) play,1
2000757,c34a932f2e965c32,Android,SM-J730GM,2
2000758,B66043D1-675E-45EB-952E-D8FFD12FB43B,iOS,iPhone 7 Plus,4
2000759,66307a69053889b7,Android,SM-A205G,1
2000760,bfaa911c548a0250,Android,Moto Z (2),2
2000761,16AFD7C4-5FE2-4828-A5B1-FD0ABD7F8FA2,iOS,"iPhone11,6",5
2000762,72133F10-5814-4B83-B413-B96C56F1CCF0,iOS,iPhone 7,4
2000763,ad1d95acc697bfa4,Android,G3313,1
2000764,467aac151ef586a0,Android,LG-M700,1
2000765,e431bfc4572e62aa,Android,VOG-L04,4
2000766,fabfa5dba593ae64,Android,SM-G955F,3
2000767,dee07a988e031845,Android,SM-N950F,3
2000768,65EA77A0-E95A-4319-ACA3-997D79E6ECDF,iOS,iPhone X,5
2000769,47FA6814-36AC-43EA-8F3C-A1C80B1DF88E,iOS,"iPhone12,5",5
2000770,4337e05b3e454810,Android,SM-A105M,1
2000771,b8e453bdeb6c37d0,Android,Moto G (5) Plus,3
2000772,78e195feaaf84655,Android,JAT-LX3,2
2000773,F25FF16D-7215-4395-A6F2-19C4F9302EDB,iOS,iPhone 7,4
2000774,3c56cff5ae1d0bd1,Android,PAR-LX9,4
2000775,BA2A0004-5C25-4512-9917-D8CCAF3EB36A,iOS,"iPhone11,8",5
2000776,2561F876-3472-4714-9884-485C33C682DD,iOS,"iPhone11,6",5
2000777,A836868B-A252-4AD3-A083-EC43ED9C3165,iOS,iPhone X,5
2000778,7e6a8276c03bff28,Android,SM-G965U,4
2000779,686976FC-8C1A-4374-AD1D-522533D37FCF,iOS,iPhone 8,5
