"FROM_LINK","TO_LINK","START_DATE","END_DATE","STATUS"
3202,4718,"01/01/2020","12/31/9999","A"
5762,2774,"01/01/2020","12/31/9999","A"
5697,4307,"01/01/2020","12/31/9999","A"
3181,5477,"01/01/2020","12/31/9999","A"
5731,3603,"01/01/2020","12/31/9999","A"
3571,5123,"01/01/2020","12/31/9999","A"
3590,5496,"01/01/2020","12/31/9999","A"
3569,3994,"01/01/2020","12/31/9999","A"
5714,5135,"01/01/2020","12/31/9999","A"
5783,3223,"01/01/2020","12/31/9999","A"
5714,4762,"01/01/2020","12/31/9999","A"
5784,2842,"01/01/2020","12/31/9999","A"
5831,5714,"01/01/2020","12/31/9999","A"
5831,5784,"01/01/2020","12/31/9999","A"
4354,5714,"01/01/2020","12/31/9999","A"
5783,5136,"01/01/2020","12/31/9999","A"
5783,5134,"01/01/2020","12/31/9999","A"
5784,3226,"01/01/2020","12/31/9999","A"
4353,5783,"01/01/2020","12/31/9999","A"
5713,5784,"01/01/2020","12/31/9999","A"
5783,5714,"01/01/2020","12/31/9999","A"
5144,5783,"01/01/2020","12/31/9999","A"
5784,5509,"01/01/2020","12/31/9999","A"
3243,4002,"01/01/2020","12/31/9999","A"
5783,5784,"01/01/2020","12/31/9999","A"
4351,4850,"01/01/2020","12/31/9999","A"
5688,3649,"01/01/2020","12/31/9999","A"
6723,4354,"01/01/2020","12/31/9999","A"
5783,4760,"01/01/2020","12/31/9999","A"
5714,5136,"01/01/2020","12/31/9999","A"
5783,3229,"01/01/2020","12/31/9999","A"
5831,4353,"01/01/2020","12/31/9999","A"
5783,5507,"01/01/2020","12/31/9999","A"
5783,4001,"01/01/2020","12/31/9999","A"
5714,3231,"01/01/2020","12/31/9999","A"
5783,3626,"01/01/2020","12/31/9999","A"
5783,2840,"01/01/2020","12/31/9999","A"
5783,3629,"01/01/2020","12/31/9999","A"
5714,5504,"01/01/2020","12/31/9999","A"
5783,3224,"01/01/2020","12/31/9999","A"
2949,5220,"01/01/2020","12/31/9999","A"
5827,4364,"01/01/2020","12/31/9999","A"
3631,5715,"01/01/2020","12/31/9999","A"
5735,5149,"01/01/2020","12/31/9999","A"
5735,4367,"01/01/2020","12/31/9999","A"
5735,3246,"01/01/2020","12/31/9999","A"
5735,2852,"01/01/2020","12/31/9999","A"
5827,5501,"01/01/2020","12/31/9999","A"
6476,3642,"01/01/2020","12/31/9999","A"
5827,5126,"01/01/2020","12/31/9999","A"
5735,5148,"01/01/2020","12/31/9999","A"
5763,5827,"01/01/2020","12/31/9999","A"
5827,3610,"01/01/2020","12/31/9999","A"
5827,2829,"01/01/2020","12/31/9999","A"
5827,6553,"01/01/2020","12/31/9999","A"
5763,2831,"01/01/2020","12/31/9999","A"
5828,2824,"01/01/2020","12/31/9999","A"
5827,6559,"01/01/2020","12/31/9999","A"
5779,3217,"01/01/2020","12/31/9999","A"
5779,6660,"01/01/2020","12/31/9999","A"
5827,3613,"01/01/2020","12/31/9999","A"
5827,3642,"01/01/2020","12/31/9999","A"
5827,6563,"01/01/2020","12/31/9999","A"
5779,5715,"01/01/2020","12/31/9999","A"
5827,2826,"01/01/2020","12/31/9999","A"
5827,2825,"01/01/2020","12/31/9999","A"
5779,4343,"01/01/2020","12/31/9999","A"
5827,4365,"01/01/2020","12/31/9999","A"
4365,3244,"01/01/2020","12/31/9999","A"
5827,4753,"01/01/2020","12/31/9999","A"
5735,4366,"01/01/2020","12/31/9999","A"
5827,6670,"01/01/2020","12/31/9999","A"
5715,6660,"01/01/2020","12/31/9999","A"
5827,6555,"01/01/2020","12/31/9999","A"
5827,4014,"01/01/2020","12/31/9999","A"
5827,3218,"01/01/2020","12/31/9999","A"
3218,3997,"01/01/2020","12/31/9999","A"
5827,2854,"01/01/2020","12/31/9999","A"
5827,3612,"01/01/2020","12/31/9999","A"
5827,5519,"01/01/2020","12/31/9999","A"
5828,4014,"01/01/2020","12/31/9999","A"
5695,4013,"01/01/2020","12/31/9999","A"
5779,3247,"01/01/2020","12/31/9999","A"
5700,5142,"01/01/2020","12/31/9999","A"
4019,5513,"01/01/2020","12/31/9999","A"
5700,4007,"01/01/2020","12/31/9999","A"
4019,5228,"01/01/2020","12/31/9999","A"
5831,3254,"01/01/2020","12/31/9999","A"
5700,4360,"01/01/2020","12/31/9999","A"
5831,2849,"01/01/2020","12/31/9999","A"
4007,5160,"01/01/2020","12/31/9999","A"
4019,3236,"01/01/2020","12/31/9999","A"
4019,2862,"01/01/2020","12/31/9999","A"
5700,3238,"01/01/2020","12/31/9999","A"
4019,3634,"01/01/2020","12/31/9999","A"
3261,5524,"01/01/2020","12/31/9999","A"
5700,3256,"01/01/2020","12/31/9999","A"
5831,4772,"01/01/2020","12/31/9999","A"
3234,2941,"01/01/2020","12/31/9999","A"
5783,2863,"01/01/2020","12/31/9999","A"
3261,5512,"01/01/2020","12/31/9999","A"
5699,3236,"01/01/2020","12/31/9999","A"
5831,5159,"01/01/2020","12/31/9999","A"
5831,2846,"01/01/2020","12/31/9999","A"
3634,4101,"01/01/2020","12/31/9999","A"
5699,3634,"01/01/2020","12/31/9999","A"
3236,4853,"01/01/2020","12/31/9999","A"
3839,4970,"01/01/2020","12/31/9999","A"
3237,4461,"01/01/2020","12/31/9999","A"
5699,5512,"01/01/2020","12/31/9999","A"
4772,4467,"01/01/2020","12/31/9999","A"
5808,3653,"01/01/2020","12/31/9999","A"
5712,5165,"01/01/2020","12/31/9999","A"
5050,3264,"01/01/2020","12/31/9999","A"
5743,3264,"01/01/2020","12/31/9999","A"
5781,5166,"01/01/2020","12/31/9999","A"
4810,5701,"01/01/2020","12/31/9999","A"
5702,4798,"01/01/2020","12/31/9999","A"
4810,5832,"01/01/2020","12/31/9999","A"
5716,5702,"01/01/2020","12/31/9999","A"
5737,5833,"01/01/2020","12/31/9999","A"
5716,3272,"01/01/2020","12/31/9999","A"
5765,6485,"01/01/2020","12/31/9999","A"
5767,5701,"01/01/2020","12/31/9999","A"
5736,5833,"01/01/2020","12/31/9999","A"
5736,5832,"01/01/2020","12/31/9999","A"
5736,5702,"01/01/2020","12/31/9999","A"
5855,5178,"01/01/2020","12/31/9999","A"
5702,4387,"01/01/2020","12/31/9999","A"
5765,4799,"01/01/2020","12/31/9999","A"
5716,4801,"01/01/2020","12/31/9999","A"
5765,5150,"01/01/2020","12/31/9999","A"
5767,5702,"01/01/2020","12/31/9999","A"
5702,6486,"01/01/2020","12/31/9999","A"
5833,5177,"01/01/2020","12/31/9999","A"
5716,4383,"01/01/2020","12/31/9999","A"
5766,6569,"01/01/2020","12/31/9999","A"
5765,4795,"01/01/2020","12/31/9999","A"
5832,5766,"01/01/2020","12/31/9999","A"
5716,4388,"01/01/2020","12/31/9999","A"
5702,5183,"01/01/2020","12/31/9999","A"
5833,5529,"01/01/2020","12/31/9999","A"
5702,3658,"01/01/2020","12/31/9999","A"
5855,5151,"01/01/2020","12/31/9999","A"
5855,3645,"01/01/2020","12/31/9999","A"
5737,5531,"01/01/2020","12/31/9999","A"
5855,5702,"01/01/2020","12/31/9999","A"
5765,4382,"01/01/2020","12/31/9999","A"
5737,5702,"01/01/2020","12/31/9999","A"
5766,6568,"01/01/2020","12/31/9999","A"
5701,5180,"01/01/2020","12/31/9999","A"
5832,6486,"01/01/2020","12/31/9999","A"
5716,5529,"01/01/2020","12/31/9999","A"
5776,5716,"01/01/2020","12/31/9999","A"
5855,5175,"01/01/2020","12/31/9999","A"
5835,5832,"01/01/2020","12/31/9999","A"
5832,6517,"01/01/2020","12/31/9999","A"
5855,2870,"01/01/2020","12/31/9999","A"
6579,5716,"01/01/2020","12/31/9999","A"
5736,5531,"01/01/2020","12/31/9999","A"
5833,4024,"01/01/2020","12/31/9999","A"
5736,4054,"01/01/2020","12/31/9999","A"
5765,3269,"01/01/2020","12/31/9999","A"
5832,5833,"01/01/2020","12/31/9999","A"
5765,5155,"01/01/2020","12/31/9999","A"
5716,4029,"01/01/2020","12/31/9999","A"
5776,5832,"01/01/2020","12/31/9999","A"
5833,4386,"01/01/2020","12/31/9999","A"
5765,4018,"01/01/2020","12/31/9999","A"
5855,5701,"01/01/2020","12/31/9999","A"
5855,5531,"01/01/2020","12/31/9999","A"
5835,4105,"01/01/2020","12/31/9999","A"
5855,4105,"01/01/2020","12/31/9999","A"
5737,4105,"01/01/2020","12/31/9999","A"
5767,4105,"01/01/2020","12/31/9999","A"
5736,4777,"01/01/2020","12/31/9999","A"
5834,2876,"01/01/2020","12/31/9999","A"
5834,5193,"01/01/2020","12/31/9999","A"
5856,4041,"01/01/2020","12/31/9999","A"
5826,5191,"01/01/2020","12/31/9999","A"
5729,5856,"01/01/2020","12/31/9999","A"
5848,4814,"01/01/2020","12/31/9999","A"
5812,3214,"01/01/2020","12/31/9999","A"
3686,4868,"01/01/2020","12/31/9999","A"
5732,5812,"01/01/2020","12/31/9999","A"
5689,5853,"01/01/2020","12/31/9999","A"
6709,5415,"01/01/2020","12/31/9999","A"
5689,5811,"01/01/2020","12/31/9999","A"
5688,3143,"01/01/2020","12/31/9999","A"
5856,4272,"01/01/2020","12/31/9999","A"
5688,5467,"01/01/2020","12/31/9999","A"
5688,3173,"01/01/2020","12/31/9999","A"
5688,3172,"01/01/2020","12/31/9999","A"
4082,3571,"01/01/2020","12/31/9999","A"
3592,4452,"01/01/2020","12/31/9999","A"
5829,5846,"01/01/2020","12/31/9999","A"
6759,4241,"01/01/2020","12/31/9999","A"
5734,3984,"01/01/2020","12/31/9999","A"
5775,2906,"01/01/2020","12/31/9999","A"
5783,6692,"01/01/2020","12/31/9999","A"
6497,3649,"01/01/2020","12/31/9999","A"
5857,4405,"01/01/2020","12/31/9999","A"
4361,3433,"01/01/2020","12/31/9999","A"
5694,2812,"01/01/2020","12/31/9999","A"
5249,5510,"01/01/2020","12/31/9999","A"
5714,3624,"01/01/2020","12/31/9999","A"
3683,4213,"01/01/2020","12/31/9999","A"
5688,6782,"01/01/2020","12/31/9999","A"
3989,5759,"01/01/2020","12/31/9999","A"
5190,5765,"01/01/2020","12/31/9999","A"
5773,5718,"01/01/2020","12/31/9999","A"
5758,2795,"01/01/2020","12/31/9999","A"
5791,3463,"01/01/2020","12/31/9999","A"
5719,5791,"01/01/2020","12/31/9999","A"
5831,5019,"01/01/2020","12/31/9999","A"
3912,5277,"01/01/2020","12/31/9999","A"
5857,6505,"01/01/2020","12/31/9999","A"
5060,2897,"01/01/2020","12/31/9999","A"
4346,3592,"01/01/2020","12/31/9999","A"
3633,4102,"01/01/2020","12/31/9999","A"
4315,2759,"01/01/2020","12/31/9999","A"
5833,6480,"01/01/2020","12/31/9999","A"
6806,3665,"01/01/2020","12/31/9999","A"
6806,5182,"01/01/2020","12/31/9999","A"
6806,4024,"01/01/2020","12/31/9999","A"
5750,2698,"01/01/2020","12/31/9999","A"
5209,2666,"01/01/2020","12/31/9999","A"
5848,3060,"01/01/2020","12/31/9999","A"
5713,4241,"01/01/2020","12/31/9999","A"
5712,6801,"01/01/2020","12/31/9999","A"
5779,2708,"01/01/2020","12/31/9999","A"
4315,3916,"01/01/2020","12/31/9999","A"
5694,6813,"01/01/2020","12/31/9999","A"
5854,5093,"01/01/2020","12/31/9999","A"
5854,3190,"01/01/2020","12/31/9999","A"
6722,4940,"01/01/2020","12/31/9999","A"
5800,2729,"01/01/2020","12/31/9999","A"
5800,3519,"01/01/2020","12/31/9999","A"
5800,5032,"01/01/2020","12/31/9999","A"
3686,2894,"01/01/2020","12/31/9999","A"
5826,5811,"01/01/2020","12/31/9999","A"
5826,5757,"01/01/2020","12/31/9999","A"
5826,5731,"01/01/2020","12/31/9999","A"
5606,4978,"01/01/2020","12/31/9999","A"
5606,2889,"01/01/2020","12/31/9999","A"
5735,3401,"01/01/2020","12/31/9999","A"
5024,3685,"01/01/2020","12/31/9999","A"
5800,6819,"01/01/2020","12/31/9999","A"
6819,2729,"01/01/2020","12/31/9999","A"
6819,3519,"01/01/2020","12/31/9999","A"
6819,5032,"01/01/2020","12/31/9999","A"
5766,4055,"01/01/2020","12/31/9999","A"
5719,5856,"01/01/2020","12/31/9999","A"
6798,6802,"01/01/2020","12/31/9999","A"
5720,5781,"01/01/2020","12/31/9999","A"
5758,3951,"01/01/2020","12/31/9999","A"
5758,4325,"01/01/2020","12/31/9999","A"
5758,5450,"01/01/2020","12/31/9999","A"
5559,5439,"01/01/2020","12/31/9999","A"
3140,5296,"01/01/2020","12/31/9999","A"
5433,3776,"01/01/2020","12/31/9999","A"
4672,4912,"01/01/2020","12/31/9999","A"
4633,5326,"01/01/2020","12/31/9999","A"
3882,2930,"01/01/2020","12/31/9999","A"
6825,5784,"01/01/2020","12/31/9999","A"
6823,5831,"01/01/2020","12/31/9999","A"
3872,3881,"01/05/2020","12/31/9999","A"
5200,5773,"01/01/2020","12/31/9999","A"
3312,3649,"01/01/2020","12/31/9999","A"
4683,6293,"02/28/2020","12/31/9999","A"
6833,5371,"04/01/2020","12/31/9999","A"
5859,3357,"02/28/2020","12/31/9999","A"
5731,3978,"02/28/2020","12/31/9999","A"
5812,5846,"03/01/2020","12/31/9999","A"
6683,6831,"04/01/2020","12/31/9999","A"
6809,6808,"02/28/2020","12/31/9999","A"
5729,5757,"01/28/2020","12/31/9999","A"
5783,6853,"03/05/2020","12/31/9999","A"
5712,2722,"02/28/2020","12/31/9999","A"
5423,3739,"02/28/2020","12/31/9999","A"
3037,3512,"01/01/2020","12/31/9999","A"
5748,6007,"02/28/2020","12/31/9999","A"
6851,5846,"03/04/2020","12/31/9999","A"
5843,6831,"04/01/2020","12/31/9999","A"
5811,4685,"02/28/2020","12/31/9999","A"
3909,5723,"02/28/2020","12/31/9999","A"
6756,6808,"02/28/2020","12/31/9999","A"
5847,4227,"01/01/2020","12/31/9999","A"
4870,4128,"01/01/2020","12/31/9999","A"
5691,5971,"01/05/2020","12/31/9999","A"
5737,6806,"01/01/2020","12/31/9999","A"
5822,6300,"02/28/2020","12/31/9999","A"
6832,5739,"04/01/2020","12/31/9999","A"
5763,5142,"03/08/2020","12/31/9999","A"
5831,4374,"03/15/2020","12/31/9999","A"
5825,6857,"03/22/2020","12/31/9999","A"
6819,6834,"03/04/2020","12/31/9999","A"
4019,3237,"01/01/2020","12/31/9999","A"
5828,4015,"01/05/2020","12/31/9999","A"
5424,5849,"02/28/2020","12/31/9999","A"
5235,6754,"04/19/2020","12/31/9999","A"
5765,5690,"01/01/2020","12/31/9999","A"
5750,5866,"01/05/2020","12/31/9999","A"
5831,6003,"01/05/2020","12/31/9999","A"
4683,6409,"02/28/2020","12/31/9999","A"
6735,5814,"01/19/2020","12/31/9999","A"
5763,6684,"02/28/2020","12/31/9999","A"
5847,5394,"01/01/2020","12/31/9999","A"
6504,5497,"01/01/2020","12/31/9999","A"
4267,6112,"02/28/2020","12/31/9999","A"
5742,3305,"02/28/2020","12/31/9999","A"
5719,5038,"02/25/2020","12/31/9999","A"
5699,3836,"03/15/2020","12/31/9999","A"
5748,5976,"02/28/2020","12/31/9999","A"
4843,3591,"01/01/2020","12/31/9999","A"
5737,3592,"01/19/2020","12/31/9999","A"
5700,5971,"01/05/2020","12/31/9999","A"
5090,4843,"02/28/2020","12/31/9999","A"
5753,6832,"04/01/2020","12/31/9999","A"
6827,5209,"03/04/2020","12/31/9999","A"
6875,6868,"03/17/2020","12/31/9999","A"
3494,3684,"02/28/2020","12/31/9999","A"
5835,5758,"03/09/2020","12/31/9999","A"
6735,3592,"01/19/2020","12/31/9999","A"
5847,5995,"01/05/2020","12/31/9999","A"
5714,6288,"02/28/2020","12/31/9999","A"
5704,5800,"03/01/2020","12/31/9999","A"
5829,5760,"02/28/2020","12/31/9999","A"
5855,5767,"01/01/2020","12/31/9999","A"
5696,5519,"01/01/2020","12/31/9999","A"
5701,4386,"01/16/2020","12/31/9999","A"
3494,4241,"01/01/2020","12/31/9999","A"
2878,4398,"01/01/2020","12/31/9999","A"
4683,5991,"02/28/2020","12/31/9999","A"
4683,6410,"02/28/2020","12/31/9999","A"
5847,6536,"01/01/2020","12/31/9999","A"
5757,5435,"03/05/2020","12/31/9999","A"
5737,5812,"01/19/2020","12/31/9999","A"
5209,5849,"02/28/2020","12/31/9999","A"
4683,6362,"02/28/2020","12/31/9999","A"
5847,2693,"01/01/2020","12/31/9999","A"
5761,5760,"02/28/2020","12/31/9999","A"
5699,3103,"02/28/2020","12/31/9999","A"
3495,4241,"01/01/2020","12/31/9999","A"
5839,5840,"02/28/2020","12/31/9999","A"
5815,5796,"02/28/2020","12/31/9999","A"
5708,5799,"02/28/2020","12/31/9999","A"
5708,5770,"02/28/2020","12/31/9999","A"
3493,5751,"02/28/2020","12/31/9999","A"
3213,3594,"01/01/2020","12/31/9999","A"
5773,4244,"03/15/2020","12/31/9999","A"
5792,6684,"01/01/2020","12/31/9999","A"
6443,4978,"01/01/2020","12/31/9999","A"
6824,5700,"01/05/2020","12/31/9999","A"
4611,4598,"01/01/2020","12/31/9999","A"
5695,4012,"01/05/2020","12/31/9999","A"
5822,6130,"02/28/2020","12/31/9999","A"
4748,4727,"01/01/2020","12/31/9999","A"
5497,5829,"01/01/2020","12/31/9999","A"
5718,6047,"01/05/2020","12/31/9999","A"
4347,3592,"01/19/2020","12/31/9999","A"
3275,2889,"01/01/2020","12/31/9999","A"
5727,4380,"04/19/2020","12/31/9999","A"
5784,6808,"03/15/2020","12/31/9999","A"
5779,2718,"02/28/2020","12/31/9999","A"
5739,5038,"02/25/2020","12/31/9999","A"
5784,4002,"01/01/2020","12/31/9999","A"
5847,5972,"01/05/2020","12/31/9999","A"
5804,5275,"02/28/2020","12/31/9999","A"
6872,6878,"03/17/2020","12/31/9999","A"
6683,6754,"02/28/2020","12/31/9999","X"
5848,3305,"03/15/2020","12/31/9999","A"
6851,5779,"03/04/2020","12/31/9999","A"
5690,5691,"06/07/2020","12/31/9999","A"
3684,5690,"01/01/2020","12/31/9999","A"
4683,6314,"02/28/2020","12/31/9999","A"
5791,5224,"01/01/2020","12/31/9999","A"
5220,2718,"02/28/2020","12/31/9999","A"
3046,6841,"03/15/2020","12/31/9999","A"
5694,6413,"02/28/2020","12/31/9999","A"
4347,5758,"01/01/2020","12/31/9999","A"
6850,2705,"04/01/2020","12/31/9999","A"
5850,5755,"01/01/2020","12/31/9999","A"
5110,5983,"02/28/2020","12/31/9999","A"
4683,6392,"02/28/2020","12/31/9999","A"
6853,3734,"03/05/2020","12/31/9999","A"
5758,5749,"03/08/2020","12/31/9999","A"
4315,4664,"02/28/2020","12/31/9999","A"
6845,6841,"03/15/2020","12/31/9999","A"
5690,5727,"01/01/2020","12/31/9999","A"
6683,5371,"04/19/2020","12/31/9999","A"
5718,6002,"01/05/2020","12/31/9999","A"
5694,6414,"02/28/2020","12/31/9999","A"
3582,6852,"03/05/2020","12/31/9999","A"
5423,2895,"02/28/2020","12/31/9999","A"
4315,4275,"03/15/2020","12/31/9999","A"
5750,4243,"02/24/2020","12/31/9999","A"
5727,6851,"03/04/2020","12/31/9999","A"
5716,4105,"01/01/2020","12/31/9999","A"
4241,6850,"04/01/2020","12/31/9999","A"
5464,3677,"03/15/2020","12/31/9999","A"
5736,6806,"01/01/2020","12/31/9999","A"
5163,5700,"01/05/2020","12/31/9999","A"
5788,2718,"02/28/2020","12/31/9999","A"
5831,3649,"02/24/2020","12/31/9999","A"
4683,6140,"02/28/2020","12/31/9999","A"
5835,5853,"03/08/2020","12/31/9999","A"
3909,2722,"02/28/2020","12/31/9999","A"
5704,3686,"01/01/2020","12/31/9999","A"
5835,5812,"03/09/2020","12/31/9999","A"
5833,5701,"04/02/2020","12/31/9999","A"
5831,5971,"01/05/2020","12/31/9999","A"
5694,4113,"02/28/2020","12/31/9999","A"
5750,5964,"02/28/2020","12/31/9999","A"
6888,6892,"03/17/2020","12/31/9999","A"
4870,5857,"01/01/2020","12/31/9999","A"
5701,5529,"01/16/2020","12/31/9999","A"
4563,5748,"02/28/2020","12/31/9999","A"
5718,5970,"01/05/2020","12/31/9999","A"
5792,3103,"02/28/2020","12/31/9999","A"
3872,4241,"01/01/2020","12/31/9999","A"
4336,5106,"01/05/2020","12/31/9999","A"
6851,3512,"03/04/2020","12/31/9999","A"
3337,5876,"02/28/2020","12/31/9999","A"
5772,5813,"03/12/2020","12/31/9999","A"
5783,4353,"02/24/2020","12/31/9999","A"
5772,5751,"02/28/2020","12/31/9999","A"
5762,5749,"03/08/2020","12/31/9999","A"
3221,5760,"02/28/2020","12/31/9999","A"
3243,6853,"03/05/2020","12/31/9999","A"
5782,5878,"02/28/2020","12/31/9999","A"
5699,6518,"03/15/2020","12/31/9999","A"
5762,4113,"02/28/2020","12/31/9999","A"
5714,4453,"02/28/2020","12/31/9999","A"
5718,5910,"01/05/2020","12/31/9999","A"
5786,5749,"03/08/2020","12/31/9999","A"
5749,5760,"02/28/2020","12/31/9999","A"
5814,3930,"01/01/2020","12/31/9999","A"
5784,2841,"01/01/2020","12/31/9999","A"
5844,3357,"02/28/2020","12/31/9999","A"
6850,5394,"04/01/2020","12/31/9999","A"
5697,5282,"02/28/2020","12/31/9999","A"
5749,3073,"01/01/2020","12/31/9999","A"
3458,6841,"05/15/2020","12/31/9999","A"
4869,5744,"02/28/2020","12/31/9999","A"
5758,3149,"02/25/2020","12/31/9999","A"
5774,5409,"03/13/2020","12/31/9999","A"
5782,4113,"02/28/2020","12/31/9999","A"
5775,3666,"02/28/2020","12/31/9999","A"
6851,5394,"03/04/2020","12/31/9999","A"
6852,3945,"03/05/2020","12/31/9999","A"
5719,5224,"01/01/2020","12/31/9999","A"
5775,3884,"02/28/2020","12/31/9999","A"
5847,5865,"01/05/2020","12/31/9999","A"
5758,3327,"02/24/2020","12/31/9999","A"
5844,5372,"02/28/2020","12/31/9999","A"
6853,6854,"03/05/2020","12/31/9999","A"
5727,5847,"02/25/2020","12/31/9999","A"
3193,3337,"03/01/2020","12/31/9999","A"
5699,3240,"02/28/2020","12/31/9999","A"
3540,5804,"01/01/2020","12/31/9999","A"
5714,6154,"02/28/2020","12/31/9999","A"
5765,4978,"02/24/2020","12/31/9999","A"
5714,6012,"02/28/2020","12/31/9999","A"
5753,5853,"01/01/2020","12/31/9999","A"
6867,6888,"03/17/2020","12/31/9999","A"
5209,4209,"03/02/2020","12/31/9999","A"
5690,3103,"02/28/2020","12/31/9999","A"
5831,6004,"01/05/2020","12/31/9999","A"
4683,6083,"02/28/2020","12/31/9999","A"
5758,3196,"01/01/2020","12/31/9999","A"
6868,6878,"03/17/2020","12/31/9999","A"
5831,2718,"02/28/2020","12/31/9999","A"
5209,3888,"01/01/2020","12/31/9999","A"
5783,3230,"02/28/2020","12/31/9999","A"
5783,3228,"02/28/2020","12/31/9999","A"
6469,5700,"01/01/2020","12/31/9999","A"
5739,6678,"01/01/2020","12/31/9999","A"
5782,3171,"02/28/2020","12/31/9999","A"
6837,3466,"05/01/2020","12/31/9999","A"
5857,3305,"02/28/2020","12/31/9999","A"
5804,6839,"05/01/2020","12/31/9999","A"
5847,6184,"01/05/2020","12/31/9999","A"
5784,6853,"03/09/2020","12/31/9999","A"
5783,4374,"02/28/2020","12/31/9999","A"
5758,3969,"01/01/2020","12/31/9999","A"
2878,5192,"01/01/2020","12/31/9999","A"
5699,2848,"03/15/2020","12/31/9999","A"
5765,5846,"01/16/2020","12/31/9999","A"
4683,6193,"02/28/2020","12/31/9999","A"
2904,5809,"01/01/2020","12/31/9999","A"
5775,3093,"03/09/2020","12/31/9999","A"
5742,5224,"01/01/2020","12/31/9999","A"
5829,5003,"04/19/2020","12/31/9999","A"
5704,5844,"03/01/2020","12/31/9999","A"
5699,4775,"03/15/2020","12/31/9999","A"
5688,6688,"01/01/2020","12/31/9999","A"
6688,3293,"01/01/2020","12/31/9999","A"
3293,3297,"01/01/2020","12/31/9999","A"
5688,5687,"01/01/2020","12/31/9999","A"
5687,2661,"01/01/2020","12/31/9999","A"
5689,4198,"01/01/2020","12/31/9999","A"
5687,3457,"01/01/2020","12/31/9999","A"
5687,5365,"01/01/2020","12/31/9999","A"
5688,5366,"01/01/2020","12/31/9999","A"
6631,6689,"01/01/2020","12/31/9999","A"
6689,4575,"01/01/2020","12/31/9999","A"
5688,6633,"01/01/2020","12/31/9999","A"
6633,6686,"01/01/2020","12/31/9999","A"
6686,2660,"01/01/2020","12/31/9999","A"
3056,3712,"01/01/2020","12/31/9999","A"
5688,3851,"01/01/2020","12/31/9999","A"
5688,4201,"01/01/2020","12/31/9999","A"
5689,6686,"01/01/2020","12/31/9999","A"
5688,3850,"01/01/2020","12/31/9999","A"
5688,4574,"01/01/2020","12/31/9999","A"
5688,4200,"01/01/2020","12/31/9999","A"
